settlement_date,tsd,temp
2021-11-14 04:00:00,22286.5,10.55
2021-11-14 06:00:00,24245.5,10.8
2021-11-14 08:00:00,28907.0,11.3
2021-11-14 10:00:00,31384.0,12.3
2021-11-14 12:00:00,32741.75,13.05
2021-11-14 14:00:00,34185.75,13.55
2021-11-14 16:00:00,38833.5,12.95
2021-11-14 18:00:00,37372.0,12.4
2021-11-14 20:00:00,32400.0,12.1
2021-11-14 22:00:00,27475.75,11.6
2021-11-15 00:00:00,25619.5,11.55
2021-11-15 02:00:00,24814.75,11.3
2021-11-15 04:00:00,25265.0,11.1
2021-11-15 06:00:00,31864.75,11.05
2021-11-15 08:00:00,36757.5,11.3
2021-11-15 10:00:00,37301.25,11.7
2021-11-15 12:00:00,37113.0,11.8
2021-11-15 14:00:00,37558.25,11.6
2021-11-15 16:00:00,41503.75,11.55
2021-11-15 18:00:00,40389.5,11.4
2021-11-15 20:00:00,35069.5,11.1
2021-11-15 22:00:00,28568.0,10.65
2021-11-16 00:00:00,26514.0,10.6
2021-11-16 02:00:00,25597.75,10.45
2021-11-16 04:00:00,26972.0,8.9
2021-11-16 06:00:00,34294.5,5.8
2021-11-16 08:00:00,38113.25,5.699999999999999
2021-11-16 10:00:00,37450.25,9.8
2021-11-16 12:00:00,37976.25,11.55
2021-11-16 14:00:00,38669.0,11.5
2021-11-16 16:00:00,41834.25,11.2
2021-11-16 18:00:00,40634.0,10.1
2021-11-16 20:00:00,35337.25,10.05
2021-11-16 22:00:00,27367.75,10.2
2021-11-17 00:00:00,24299.5,8.85
2021-11-17 02:00:00,23576.0,7.85
2021-11-17 04:00:00,24028.0,7.3
2021-11-17 06:00:00,32213.5,7.199999999999999
2021-11-17 08:00:00,36534.0,7.199999999999999
2021-11-17 10:00:00,35193.25,10.05
2021-11-17 12:00:00,34637.25,11.85
2021-11-17 14:00:00,36505.75,11.7
2021-11-17 16:00:00,41370.5,9.85
2021-11-17 18:00:00,40007.5,8.1
2021-11-17 20:00:00,34669.25,6.949999999999999
2021-11-17 22:00:00,27246.0,6.3
2021-11-18 00:00:00,25459.0,6.15
2021-11-18 02:00:00,24087.0,6.3
2021-11-18 04:00:00,23996.75,5.550000000000001
2021-11-18 06:00:00,30767.75,7.1
2021-11-18 08:00:00,35307.25,8.1
2021-11-18 10:00:00,35223.5,11.1
2021-11-18 12:00:00,35342.0,13.0
2021-11-18 14:00:00,35771.5,13.3
2021-11-18 16:00:00,40013.75,13.45
2021-11-18 18:00:00,39289.5,13.05
2021-11-18 20:00:00,34035.5,12.2
2021-11-18 22:00:00,27016.75,11.1
2021-11-19 00:00:00,24890.25,11.55
2021-11-19 02:00:00,24007.0,11.3
2021-11-19 04:00:00,23938.5,11.1
2021-11-19 06:00:00,30972.0,11.2
2021-11-19 08:00:00,36309.5,11.55
2021-11-19 10:00:00,35665.25,12.2
2021-11-19 12:00:00,35868.75,12.2
2021-11-19 14:00:00,36361.0,11.95
2021-11-19 16:00:00,39263.0,11.7
2021-11-19 18:00:00,38396.25,11.55
2021-11-19 20:00:00,34067.0,11.2
2021-11-19 22:00:00,28206.5,10.9
2021-11-20 00:00:00,24870.5,10.8
2021-11-20 02:00:00,24114.25,10.7
2021-11-20 04:00:00,23450.75,10.6
2021-11-20 06:00:00,25966.5,10.4
2021-11-20 08:00:00,30826.25,10.4
2021-11-20 10:00:00,32190.25,10.65
2021-11-20 12:00:00,32347.5,10.8
2021-11-20 14:00:00,33369.25,10.45
2021-11-20 16:00:00,35799.75,10.3
2021-11-20 18:00:00,35877.0,10.5
2021-11-20 20:00:00,32150.75,9.55
2021-11-20 22:00:00,27296.5,9.6
2021-11-21 00:00:00,24804.25,9.15
2021-11-21 02:00:00,24043.0,9.45
2021-11-21 04:00:00,23214.0,7.800000000000001
2021-11-21 06:00:00,25248.75,6.449999999999999
2021-11-21 08:00:00,28900.0,6.199999999999999
2021-11-21 10:00:00,29793.25,7.3
2021-11-21 12:00:00,30760.5,8.25
2021-11-21 14:00:00,32881.25,8.3
2021-11-21 16:00:00,38863.75,7.699999999999999
2021-11-21 18:00:00,37560.75,6.449999999999999
2021-11-21 20:00:00,34252.5,5.449999999999999
2021-11-21 22:00:00,27861.5,4.699999999999999
2021-11-22 00:00:00,25082.25,4.6
2021-11-22 02:00:00,24655.75,4.699999999999999
2021-11-22 04:00:00,25919.5,4.8
2021-11-22 06:00:00,34818.25,4.8
2021-11-22 08:00:00,40316.0,5.199999999999999
2021-11-22 10:00:00,39059.25,7.65
2021-11-22 12:00:00,38555.75,9.55
2021-11-22 14:00:00,40167.75,9.55
2021-11-22 16:00:00,44273.25,8.55
2021-11-22 18:00:00,42885.5,7.199999999999999
2021-11-22 20:00:00,38260.75,6.65
2021-11-22 22:00:00,31840.0,5.949999999999999
2021-11-23 00:00:00,30313.25,5.3
2021-11-23 02:00:00,28943.5,3.95
2021-11-23 04:00:00,28930.75,3.05
2021-11-23 06:00:00,35721.75,2.55
2021-11-23 08:00:00,39840.75,3.45
2021-11-23 10:00:00,39509.25,5.449999999999999
2021-11-23 12:00:00,39737.0,8.45
2021-11-23 14:00:00,39983.5,8.95
2021-11-23 16:00:00,43959.75,7.949999999999999
2021-11-23 18:00:00,42819.0,6.699999999999999
2021-11-23 20:00:00,38336.25,5.9
2021-11-23 22:00:00,32756.75,5.449999999999999
2021-11-24 00:00:00,31165.75,4.949999999999999
2021-11-24 02:00:00,29685.75,4.699999999999999
2021-11-24 04:00:00,29400.25,3.95
2021-11-24 06:00:00,35682.25,3.35
2021-11-24 08:00:00,40390.5,4.699999999999999
2021-11-24 10:00:00,40699.0,6.3
2021-11-24 12:00:00,40225.25,7.15
2021-11-24 14:00:00,40363.0,7.449999999999999
2021-11-24 16:00:00,43582.0,6.949999999999999
2021-11-24 18:00:00,41780.75,6.85
2021-11-24 20:00:00,38474.5,6.699999999999999
2021-11-24 22:00:00,31549.75,6.55
2021-11-25 00:00:00,28959.25,6.199999999999999
2021-11-25 02:00:00,27716.5,6.449999999999999
2021-11-25 04:00:00,28306.75,6.6
2021-11-25 06:00:00,35371.25,5.1
2021-11-25 08:00:00,39930.0,4.199999999999999
2021-11-25 10:00:00,38452.75,5.6
2021-11-25 12:00:00,38706.25,7.05
2021-11-25 14:00:00,40847.0,7.4
2021-11-25 16:00:00,44770.75,6.3
2021-11-25 18:00:00,44275.0,5.15
2021-11-25 20:00:00,38982.25,3.6
2021-11-25 22:00:00,30616.0,3.3
2021-11-26 00:00:00,27667.0,2.8
2021-11-26 02:00:00,26708.25,2.75
2021-11-26 04:00:00,26791.5,3.8
2021-11-26 06:00:00,33100.75,4.949999999999999
2021-11-26 08:00:00,38987.75,6.0
2021-11-26 10:00:00,38319.75,7.9
2021-11-26 12:00:00,37938.0,9.15
2021-11-26 14:00:00,38928.0,8.05
2021-11-26 16:00:00,41538.0,6.449999999999999
2021-11-26 18:00:00,39528.0,5.55
2021-11-26 20:00:00,34445.0,4.1
2021-11-26 22:00:00,28625.75,3.7
2021-11-27 00:00:00,26220.5,3.9
2021-11-27 02:00:00,25023.0,3.5
2021-11-27 04:00:00,24730.75,3.1
2021-11-27 06:00:00,27910.25,3.6
2021-11-27 08:00:00,33563.75,3.95
2021-11-27 10:00:00,34950.0,5.199999999999999
2021-11-27 12:00:00,35349.25,5.1
2021-11-27 14:00:00,36141.25,4.949999999999999
2021-11-27 16:00:00,39586.25,4.8
2021-11-27 18:00:00,39021.75,4.05
2021-11-27 20:00:00,34736.5,3.8
2021-11-27 22:00:00,29717.5,3.3
2021-11-28 00:00:00,27482.0,2.45
2021-11-28 02:00:00,26388.75,2.1
2021-11-28 04:00:00,25927.25,1.05
2021-11-28 06:00:00,27669.0,0.9
2021-11-28 08:00:00,33012.5,0.8
2021-11-28 10:00:00,35448.0,2.7
2021-11-28 12:00:00,36836.25,4.199999999999999
2021-11-28 14:00:00,39182.0,4.0
2021-11-28 16:00:00,43491.75,3.3
2021-11-28 18:00:00,41824.25,3.15
2021-11-28 20:00:00,37646.0,1.3
2021-11-28 22:00:00,33041.0,1.15
2021-11-29 00:00:00,31643.75,0.2
2021-11-29 02:00:00,30831.0,-0.35
2021-11-29 04:00:00,30980.75,-1.4
2021-11-29 06:00:00,38435.0,-1.8
2021-11-29 08:00:00,43200.0,-1.1
2021-11-29 10:00:00,43476.5,0.95
2021-11-29 12:00:00,43245.5,2.55
2021-11-29 14:00:00,43315.5,3.05
2021-11-29 16:00:00,45702.5,2.2
2021-11-29 18:00:00,44110.5,2.7
2021-11-29 20:00:00,39259.5,3.4
2021-11-29 22:00:00,30778.75,3.3
2021-11-30 00:00:00,28508.25,5.25
2021-11-30 02:00:00,27530.25,6.5
2021-11-30 04:00:00,27468.0,7.55
2021-11-30 06:00:00,35140.75,8.15
2021-11-30 08:00:00,40807.5,9.25
2021-11-30 10:00:00,41431.25,10.85
2021-11-30 12:00:00,40905.75,11.65
2021-11-30 14:00:00,40461.5,11.7
2021-11-30 16:00:00,43270.75,11.5
2021-11-30 18:00:00,42342.0,11.55
2021-11-30 20:00:00,35728.5,11.55
2021-11-30 22:00:00,27883.5,11.2
2021-12-01 00:00:00,25606.5,10.95
2021-12-01 02:00:00,24763.5,10.45
2021-12-01 04:00:00,25510.75,10.45
2021-12-01 06:00:00,33321.0,9.55
2021-12-01 08:00:00,38744.75,8.3
2021-12-01 10:00:00,38878.0,9.05
2021-12-01 12:00:00,39619.75,9.95
2021-12-01 14:00:00,40484.5,8.0
2021-12-01 16:00:00,44287.5,7.199999999999999
2021-12-01 18:00:00,43408.75,7.05
2021-12-01 20:00:00,38317.0,6.199999999999999
2021-12-01 22:00:00,31383.5,4.3
2021-12-02 00:00:00,28932.5,3.3
2021-12-02 02:00:00,27589.25,2.5
2021-12-02 04:00:00,27806.25,2.8
2021-12-02 06:00:00,36063.25,2.65
2021-12-02 08:00:00,41997.0,1.7000000000000002
2021-12-02 10:00:00,41189.5,4.0
2021-12-02 12:00:00,40372.0,5.199999999999999
2021-12-02 14:00:00,40826.25,5.199999999999999
2021-12-02 16:00:00,45390.0,3.8
2021-12-02 18:00:00,44309.5,2.45
2021-12-02 20:00:00,40314.0,1.4500000000000002
2021-12-02 22:00:00,33568.0,1.7000000000000002
2021-12-03 00:00:00,30891.25,2.25
2021-12-03 02:00:00,29651.25,3.05
2021-12-03 04:00:00,29971.75,3.15
2021-12-03 06:00:00,37353.0,3.8
2021-12-03 08:00:00,43268.25,6.199999999999999
2021-12-03 10:00:00,43588.25,8.05
2021-12-03 12:00:00,42287.25,9.1
2021-12-03 14:00:00,40536.25,8.9
2021-12-03 16:00:00,42958.0,8.2
2021-12-03 18:00:00,41318.75,7.699999999999999
2021-12-03 20:00:00,36600.0,7.35
2021-12-03 22:00:00,30177.25,5.9
2021-12-04 00:00:00,27051.75,4.1
2021-12-04 02:00:00,25659.75,5.5
2021-12-04 04:00:00,24637.0,5.699999999999999
2021-12-04 06:00:00,27821.5,6.15
2021-12-04 08:00:00,32911.0,5.699999999999999
2021-12-04 10:00:00,33085.0,6.699999999999999
2021-12-04 12:00:00,33159.25,7.8
2021-12-04 14:00:00,34215.75,7.85
2021-12-04 16:00:00,38315.25,6.3
2021-12-04 18:00:00,36950.75,6.15
2021-12-04 20:00:00,32233.0,5.8
2021-12-04 22:00:00,27842.0,5.449999999999999
2021-12-05 00:00:00,25804.5,4.5
2021-12-05 02:00:00,24813.75,5.15
2021-12-05 04:00:00,24675.0,5.5
2021-12-05 06:00:00,26247.5,5.3
2021-12-05 08:00:00,30723.0,5.05
2021-12-05 10:00:00,33927.5,5.9
2021-12-05 12:00:00,36326.5,6.199999999999999
2021-12-05 14:00:00,38040.25,6.449999999999999
2021-12-05 16:00:00,42373.0,6.949999999999999
2021-12-05 18:00:00,40589.5,6.65
2021-12-05 20:00:00,36373.25,6.15
2021-12-05 22:00:00,30037.0,5.55
2021-12-06 00:00:00,28081.75,5.15
2021-12-06 02:00:00,28603.75,3.7
2021-12-06 04:00:00,29040.0,3.35
2021-12-06 06:00:00,35903.25,3.3
2021-12-06 08:00:00,41491.25,3.65
2021-12-06 10:00:00,43715.75,5.35
2021-12-06 12:00:00,44061.75,5.8
2021-12-06 14:00:00,43801.25,6.699999999999999
2021-12-06 16:00:00,45293.5,6.5
2021-12-06 18:00:00,44392.75,5.8
2021-12-06 20:00:00,39115.25,4.0
2021-12-06 22:00:00,31951.25,3.55
2021-12-07 00:00:00,29695.25,3.25
2021-12-07 02:00:00,27770.25,1.75
2021-12-07 04:00:00,27926.75,1.5
2021-12-07 06:00:00,36921.25,2.3
2021-12-07 08:00:00,42510.0,3.9
2021-12-07 10:00:00,44221.75,6.5
2021-12-07 12:00:00,44093.75,7.3
2021-12-07 14:00:00,43675.25,8.05
2021-12-07 16:00:00,46425.25,6.35
2021-12-07 18:00:00,43843.25,5.2
2021-12-07 20:00:00,36412.0,6.1
2021-12-07 22:00:00,29888.75,6.15
2021-12-08 00:00:00,26536.25,5.699999999999999
2021-12-08 02:00:00,25523.25,6.3
2021-12-08 04:00:00,25749.5,6.3
2021-12-08 06:00:00,34740.75,5.949999999999999
2021-12-08 08:00:00,41390.75,6.05
2021-12-08 10:00:00,42582.25,7.15
2021-12-08 12:00:00,42005.75,8.2
2021-12-08 14:00:00,41914.5,8.2
2021-12-08 16:00:00,44627.25,7.55
2021-12-08 18:00:00,43771.75,6.699999999999999
2021-12-08 20:00:00,38963.0,6.35
2021-12-08 22:00:00,31717.25,6.449999999999999
2021-12-09 00:00:00,29144.75,6.1
2021-12-09 02:00:00,27891.75,6.1
2021-12-09 04:00:00,28565.5,5.449999999999999
2021-12-09 06:00:00,37564.5,4.2
2021-12-09 08:00:00,43048.75,4.199999999999999
2021-12-09 10:00:00,42066.5,5.55
2021-12-09 12:00:00,41732.5,7.4
2021-12-09 14:00:00,42404.5,7.8
2021-12-09 16:00:00,45370.25,6.9
2021-12-09 18:00:00,43766.0,7.4
2021-12-09 20:00:00,38482.5,7.699999999999999
2021-12-09 22:00:00,30471.75,8.05
2021-12-10 00:00:00,27392.5,8.1
2021-12-10 02:00:00,25749.5,7.949999999999999
2021-12-10 04:00:00,25525.0,7.199999999999999
2021-12-10 06:00:00,35312.0,6.199999999999999
2021-12-10 08:00:00,41857.75,5.3
2021-12-10 10:00:00,40832.0,6.3
2021-12-10 12:00:00,40070.5,7.3
2021-12-10 14:00:00,40766.75,7.55
2021-12-10 16:00:00,43522.5,7.05
2021-12-10 18:00:00,42620.25,5.4
2021-12-10 20:00:00,38005.5,4.55
2021-12-10 22:00:00,31674.25,3.75
2021-12-11 00:00:00,28696.0,2.95
2021-12-11 02:00:00,26961.75,2.15
2021-12-11 04:00:00,26100.25,2.1
2021-12-11 06:00:00,29682.5,2.55
2021-12-11 08:00:00,35227.5,2.7
2021-12-11 10:00:00,37119.25,5.449999999999999
2021-12-11 12:00:00,37336.5,7.449999999999999
2021-12-11 14:00:00,36944.5,7.8
2021-12-11 16:00:00,39749.0,7.4
2021-12-11 18:00:00,38164.0,8.2
2021-12-11 20:00:00,33739.25,9.7
2021-12-11 22:00:00,28718.75,10.55
2021-12-12 00:00:00,25779.0,10.85
2021-12-12 02:00:00,24496.0,11.05
2021-12-12 04:00:00,23167.5,11.3
2021-12-12 06:00:00,24861.5,11.85
2021-12-12 08:00:00,30024.75,12.2
2021-12-12 10:00:00,32766.5,12.35
2021-12-12 12:00:00,33898.0,13.2
2021-12-12 14:00:00,34560.0,13.15
2021-12-12 16:00:00,38557.0,11.95
2021-12-12 18:00:00,36490.25,12.05
2021-12-12 20:00:00,30540.5,11.6
2021-12-12 22:00:00,26538.75,11.7
2021-12-13 00:00:00,25348.5,11.45
2021-12-13 02:00:00,24555.25,10.85
2021-12-13 04:00:00,25084.75,10.8
2021-12-13 06:00:00,34555.5,10.85
2021-12-13 08:00:00,39566.75,10.95
2021-12-13 10:00:00,39373.0,11.65
2021-12-13 12:00:00,39392.5,11.55
2021-12-13 14:00:00,39934.0,11.2
2021-12-13 16:00:00,43674.75,10.85
2021-12-13 18:00:00,42166.0,10.4
2021-12-13 20:00:00,37269.0,10.1
2021-12-13 22:00:00,30387.25,9.95
2021-12-14 00:00:00,27767.0,10.05
2021-12-14 02:00:00,27611.5,10.1
2021-12-14 04:00:00,27541.0,10.05
2021-12-14 06:00:00,33666.25,10.1
2021-12-14 08:00:00,38659.0,10.55
2021-12-14 10:00:00,38535.75,11.6
2021-12-14 12:00:00,38814.25,12.8
2021-12-14 14:00:00,38806.0,12.8
2021-12-14 16:00:00,42233.25,12.7
2021-12-14 18:00:00,40913.0,12.2
2021-12-14 20:00:00,36211.75,11.1
2021-12-14 22:00:00,29494.0,10.55
2021-12-15 00:00:00,27464.25,10.3
2021-12-15 02:00:00,26102.75,11.2
2021-12-15 04:00:00,26056.5,11.6
2021-12-15 06:00:00,33719.25,11.8
2021-12-15 08:00:00,38635.25,11.95
2021-12-15 10:00:00,38785.75,12.65
2021-12-15 12:00:00,38911.25,12.8
2021-12-15 14:00:00,38801.25,13.05
2021-12-15 16:00:00,41916.25,13.0
2021-12-15 18:00:00,40432.75,12.7
2021-12-15 20:00:00,35778.0,12.2
2021-12-15 22:00:00,30123.0,12.05
2021-12-16 00:00:00,28908.25,11.4
2021-12-16 02:00:00,27214.5,11.4
2021-12-16 04:00:00,27897.75,10.95
2021-12-16 06:00:00,35824.5,11.0
2021-12-16 08:00:00,38777.75,11.3
2021-12-16 10:00:00,38932.25,12.05
2021-12-16 12:00:00,39128.75,12.1
2021-12-16 14:00:00,38821.25,11.85
2021-12-16 16:00:00,42117.5,11.45
2021-12-16 18:00:00,41227.25,11.45
2021-12-16 20:00:00,36666.0,11.55
2021-12-16 22:00:00,30927.5,11.35
2021-12-17 00:00:00,29283.0,11.3
2021-12-17 02:00:00,27344.0,10.95
2021-12-17 04:00:00,28021.25,10.6
2021-12-17 06:00:00,34820.0,9.95
2021-12-17 08:00:00,38712.5,9.45
2021-12-17 10:00:00,39133.0,7.550000000000001
2021-12-17 12:00:00,39078.75,7.85
2021-12-17 14:00:00,39105.0,8.6
2021-12-17 16:00:00,42177.75,9.0
2021-12-17 18:00:00,40685.5,9.1
2021-12-17 20:00:00,35607.0,8.8
2021-12-17 22:00:00,29700.25,8.45
2021-12-18 00:00:00,27329.25,8.4
2021-12-18 02:00:00,26202.5,8.4
2021-12-18 04:00:00,25418.0,8.2
2021-12-18 06:00:00,27878.25,8.4
2021-12-18 08:00:00,33431.25,8.55
2021-12-18 10:00:00,35777.0,8.6
2021-12-18 12:00:00,36118.25,8.7
2021-12-18 14:00:00,36466.25,8.8
2021-12-18 16:00:00,39872.0,8.2
2021-12-18 18:00:00,38457.5,8.05
2021-12-18 20:00:00,34193.0,8.0
2021-12-18 22:00:00,29084.0,7.65
2021-12-19 00:00:00,27082.5,7.199999999999999
2021-12-19 02:00:00,26157.0,6.449999999999999
2021-12-19 04:00:00,25850.0,5.85
2021-12-19 06:00:00,28166.75,5.05
2021-12-19 08:00:00,32549.0,4.699999999999999
2021-12-19 10:00:00,36086.75,4.3
2021-12-19 12:00:00,37420.5,4.699999999999999
2021-12-19 14:00:00,38255.75,4.6
2021-12-19 16:00:00,41866.75,3.8
2021-12-19 18:00:00,39562.0,4.55
2021-12-19 20:00:00,34939.75,5.949999999999999
2021-12-19 22:00:00,30325.25,6.699999999999999
2021-12-20 00:00:00,28192.0,6.9
2021-12-20 02:00:00,26707.75,6.699999999999999
2021-12-20 04:00:00,27375.0,6.699999999999999
2021-12-20 06:00:00,34007.25,6.699999999999999
2021-12-20 08:00:00,40580.75,6.699999999999999
2021-12-20 10:00:00,41580.25,6.8
2021-12-20 12:00:00,41931.5,7.3
2021-12-20 14:00:00,42150.0,7.55
2021-12-20 16:00:00,43738.25,7.4
2021-12-20 18:00:00,42439.5,6.949999999999999
2021-12-20 20:00:00,37703.5,6.8
2021-12-20 22:00:00,32344.5,6.4
2021-12-21 00:00:00,30391.25,5.949999999999999
2021-12-21 02:00:00,29143.5,5.8
2021-12-21 04:00:00,29651.75,5.6
2021-12-21 06:00:00,34665.75,5.55
2021-12-21 08:00:00,39712.25,5.55
2021-12-21 10:00:00,41211.75,5.9
2021-12-21 12:00:00,41608.5,6.4
2021-12-21 14:00:00,41252.75,6.199999999999999
2021-12-21 16:00:00,43840.5,5.6
2021-12-21 18:00:00,42792.75,4.25
2021-12-21 20:00:00,38955.75,3.35
2021-12-21 22:00:00,32776.0,1.7999999999999998
2021-12-22 00:00:00,30306.5,1.95
2021-12-22 02:00:00,29241.5,1.6
2021-12-22 04:00:00,29514.75,1.4500000000000002
2021-12-22 06:00:00,35604.75,1.55
2021-12-22 08:00:00,41131.0,1.4
2021-12-22 10:00:00,42922.0,3.55
2021-12-22 12:00:00,43414.5,4.85
2021-12-22 14:00:00,43191.0,5.05
2021-12-22 16:00:00,44891.75,4.1
2021-12-22 18:00:00,43745.5,4.4
2021-12-22 20:00:00,38779.75,3.65
2021-12-22 22:00:00,31654.25,4.1
2021-12-23 00:00:00,28407.0,4.75
2021-12-23 02:00:00,27651.0,5.449999999999999
2021-12-23 04:00:00,27659.25,6.3
2021-12-23 06:00:00,32607.75,7.05
2021-12-23 08:00:00,38176.5,7.55
2021-12-23 10:00:00,39511.25,8.35
2021-12-23 12:00:00,39608.5,9.55
2021-12-23 14:00:00,39987.75,10.65
2021-12-23 16:00:00,41960.5,10.6
2021-12-23 18:00:00,41166.0,10.7
2021-12-23 20:00:00,35760.25,10.35
2021-12-23 22:00:00,29633.5,8.6
2021-12-24 00:00:00,26597.25,7.25
2021-12-24 02:00:00,25379.0,6.9
2021-12-24 04:00:00,25401.25,8.05
2021-12-24 06:00:00,29695.5,7.949999999999999
2021-12-24 08:00:00,34846.5,8.45
2021-12-24 10:00:00,36098.25,9.15
2021-12-24 12:00:00,35814.75,10.55
2021-12-24 14:00:00,36019.25,10.3
2021-12-24 16:00:00,38324.75,9.65
2021-12-24 18:00:00,36186.5,9.1
2021-12-24 20:00:00,31753.75,8.95
2021-12-24 22:00:00,26962.25,8.8
2021-12-25 00:00:00,24608.25,8.6
2021-12-25 02:00:00,23271.75,8.55
2021-12-25 04:00:00,22611.25,8.3
2021-12-25 06:00:00,24016.0,8.5
2021-12-25 08:00:00,29352.25,7.949999999999999
2021-12-25 10:00:00,32254.75,7.65
2021-12-25 12:00:00,34633.25,7.1
2021-12-25 14:00:00,32872.75,6.949999999999999
2021-12-25 16:00:00,31567.25,6.4
2021-12-25 18:00:00,29993.25,6.0
2021-12-25 20:00:00,28394.5,6.05
2021-12-25 22:00:00,25365.75,5.949999999999999
2021-12-26 00:00:00,25030.5,5.699999999999999
2021-12-26 02:00:00,24601.0,5.5
2021-12-26 04:00:00,24017.5,5.55
2021-12-26 06:00:00,24548.75,6.05
2021-12-26 08:00:00,27554.25,6.55
2021-12-26 10:00:00,31365.75,7.5
2021-12-26 12:00:00,32771.25,8.45
2021-12-26 14:00:00,32611.0,8.850000000000001
2021-12-26 16:00:00,35086.75,8.850000000000001
2021-12-26 18:00:00,34024.75,8.8
2021-12-26 20:00:00,31068.0,8.8
2021-12-26 22:00:00,26864.25,8.05
2021-12-27 00:00:00,25311.5,8.0
2021-12-27 02:00:00,24464.25,8.15
2021-12-27 04:00:00,23382.25,8.2
2021-12-27 06:00:00,25171.75,8.3
2021-12-27 08:00:00,29638.25,8.85
2021-12-27 10:00:00,33388.0,9.45
2021-12-27 12:00:00,34886.5,10.05
2021-12-27 14:00:00,34694.5,10.8
2021-12-27 16:00:00,37961.25,10.5
2021-12-27 18:00:00,36585.25,11.2
2021-12-27 20:00:00,32062.0,11.15
2021-12-27 22:00:00,27055.0,10.3
2021-12-28 00:00:00,24723.25,10.05
2021-12-28 02:00:00,24014.5,10.3
2021-12-28 04:00:00,22765.25,10.3
2021-12-28 06:00:00,24605.75,10.2
2021-12-28 08:00:00,28719.5,10.05
2021-12-28 10:00:00,32516.75,9.2
2021-12-28 12:00:00,33606.0,10.35
2021-12-28 14:00:00,34298.25,11.6
2021-12-28 16:00:00,38442.25,11.4
2021-12-28 18:00:00,37174.25,10.95
2021-12-28 20:00:00,32799.0,10.7
2021-12-28 22:00:00,27424.75,10.35
2021-12-29 00:00:00,24846.75,9.05
2021-12-29 02:00:00,24125.25,8.15
2021-12-29 04:00:00,23766.0,8.4
2021-12-29 06:00:00,26260.75,9.05
2021-12-29 08:00:00,29974.0,9.6
2021-12-29 10:00:00,33072.0,11.1
2021-12-29 12:00:00,33569.75,14.2
2021-12-29 14:00:00,32611.25,15.1
2021-12-29 16:00:00,35871.5,13.3
2021-12-29 18:00:00,34852.75,12.1
2021-12-29 20:00:00,29979.5,12.55
2021-12-29 22:00:00,25801.0,13.55
2021-12-30 00:00:00,24833.75,13.85
2021-12-30 02:00:00,23914.5,14.2
2021-12-30 04:00:00,23613.75,14.2
2021-12-30 06:00:00,25022.5,14.15
2021-12-30 08:00:00,27479.5,14.15
2021-12-30 10:00:00,30692.25,14.6
2021-12-30 12:00:00,32384.0,14.7
2021-12-30 14:00:00,33007.0,14.8
2021-12-30 16:00:00,36182.0,14.15
2021-12-30 18:00:00,34939.25,14.05
2021-12-30 20:00:00,30172.0,14.2
2021-12-30 22:00:00,25150.0,14.45
2021-12-31 00:00:00,23961.25,14.05
2021-12-31 02:00:00,22732.0,13.55
2021-12-31 04:00:00,22291.75,13.6
2021-12-31 06:00:00,24388.25,13.45
2021-12-31 08:00:00,27372.0,13.1
2021-12-31 10:00:00,29295.0,13.45
2021-12-31 12:00:00,29491.5,14.9
2021-12-31 14:00:00,30397.75,15.0
2021-12-31 16:00:00,34568.0,14.35
2021-12-31 18:00:00,33151.75,13.95
2021-12-31 20:00:00,28461.0,13.3
2021-12-31 22:00:00,24578.25,13.3
2022-01-01 00:00:00,23427.0,13.55
2022-01-01 02:00:00,23556.5,13.4
2022-01-01 04:00:00,22600.75,13.4
2022-01-01 06:00:00,23175.0,13.4
2022-01-01 08:00:00,24108.0,13.3
2022-01-01 10:00:00,25298.5,14.7
2022-01-01 12:00:00,26713.75,15.55
2022-01-01 14:00:00,27123.0,14.6
2022-01-01 16:00:00,30953.25,13.9
2022-01-01 18:00:00,30000.25,13.3
2022-01-01 20:00:00,26587.5,13.4
2022-01-01 22:00:00,24613.75,13.2
2022-01-02 00:00:00,23784.25,13.3
2022-01-02 02:00:00,23002.25,13.05
2022-01-02 04:00:00,23219.25,12.55
2022-01-02 06:00:00,24032.0,12.15
2022-01-02 08:00:00,25147.0,11.35
2022-01-02 10:00:00,27154.25,11.85
2022-01-02 12:00:00,29644.25,12.1
2022-01-02 14:00:00,30616.25,12.2
2022-01-02 16:00:00,33803.25,11.65
2022-01-02 18:00:00,32095.0,10.8
2022-01-02 20:00:00,28263.25,10.2
2022-01-02 22:00:00,25560.25,9.8
2022-01-03 00:00:00,24084.25,9.8
2022-01-03 02:00:00,22632.25,9.7
2022-01-03 04:00:00,22187.25,9.6
2022-01-03 06:00:00,25759.25,9.7
2022-01-03 08:00:00,28216.0,10.1
2022-01-03 10:00:00,30383.0,10.1
2022-01-03 12:00:00,31147.75,10.7
2022-01-03 14:00:00,32644.75,10.9
2022-01-03 16:00:00,38446.5,10.1
2022-01-03 18:00:00,37118.0,9.95
2022-01-03 20:00:00,31853.75,9.45
2022-01-03 22:00:00,26882.75,9.2
2022-01-04 00:00:00,25149.0,9.0
2022-01-04 02:00:00,24010.25,8.6
2022-01-04 04:00:00,23321.75,8.7
2022-01-04 06:00:00,28815.0,8.3
2022-01-04 08:00:00,35847.5,8.3
2022-01-04 10:00:00,37545.75,5.4
2022-01-04 12:00:00,37708.5,3.8
2022-01-04 14:00:00,38377.75,4.5
2022-01-04 16:00:00,43350.25,4.15
